Name;Date;Helpful;Comment;Rating
Matmoul22;04/10/2017;N/A;Une application super pour se faire des parcours se confronter à d'autres coureurs et. prises progrès. excellent;5
Thomy x;19/11/2017;N/A;Cette appli est vraiment super  cependant je ne suis pas le seul à demander la vitesse au lieu du nombre de minutes pour faire un kilomètres svp sinon je me répète cette appli est vraiment géniale .;4
kfb25;10/01/2018;N/A;Tout est dit idéal pour courir ou le vélo il y a juste à lancer l’appli et on est parti! Dommage par contre qu’on ne puisse pas enregistrer nos activités aquatiques (piscine eau libre);4
Grenouille2;25/02/2018;N/A;Strava v34.0.0 crash au lancement... sur un iPhone 6s à jour. J’ai du supprimer / réinstaller l’application.;4
Jhehediakdvvflejsvkdjdbdbdke😜;22/04/2018;N/A;On ne peut plus comparer le temps de nos segments avec ceux de tes autres utilisateurs c’est vraiment dommage Car c’était vraiment intéressant du coup je vais me tourner vers une autre application;2
sylvain definitive;13/07/2018;N/A;Strava un super application pour vélo course à pied et natation.;5
Kakouac;06/02/2019;N/A;Impossible s’ouvrir l’Appli depuis la Maj du 06/02;5
tlse31tlse;10/02/2019;N/A;Depuis quelques jours.  Sûrement la dernière mise à jour mes données de course prise avec ma montre garmin ne se synchronise pas ou au bout de plusieurs heures avec strava. Très embêtant pour savoir si l’on a battu des segments 🤯🤯😱;2
carolambesc;11/07/2019;N/A;Synchronisation parfaite avec Garmin.  Nombreux challenge Idéal pour se tirer la bourre a distance;5
EGi84;22/12/2019;N/A;Dommage plus de gestion des capteurs externe.  Switch vers autre chose 🤔???;1
Coubron;18/09/2017;N/A;Super application que j'utilise depuis un an et demi. Rien à redire. À avoir.;5
n.garcia070688;11/05/2018;N/A;Bonjour Je voudrais télécharger mes course a pied avec ma montre gps OnMove500 de chez Decathlon mais l’appli ne me le propose pas. Es qu’il y aura une mise a jour pour cela merci;2
Samcochonnet;21/09/2018;N/A;L'app indispensable pour un sportif;5
Lebenja28;11/01/2019;N/A;Très bonne application rien à dire.;5
Gr 20;20/02/2019;N/A;Pourquoi Strava n’indique pas les kilomètres et les temps sur le parcours comme Runkeeper.;3
etienne974;27/02/2019;N/A;Super appli j’en suis très content mais je ne trouve pas comment programmer les séances de fractionné ce qui était très simple avec ma précédente montre garmin.;4
tonio 24;11/07/2019;N/A;Très bonne application malgré quelques bug parfois sinon nickel 👍👍;5
toph 68 alsace;24/01/2020;N/A;Plus de classements avec les abonnés dans les challengesC’était bien 😢;4
Sebmelvin64;05/09/2019;N/A;Bonne application plutôt complète !Je rencontre un Bug : avant chaque sortie je dois désinstaller puis réinstaller l’application pour que la section « capteurs externes » apparaisse. Sinon elle disparaît des paramètres et je ne peux pas appairer mon capteur de cadence..;3
Mac Ciulby;24/12/2019;N/A;Je ne m’en sépare plus !;5
Marco 5767;10/03/2018;N/A;Facile d’utilisation LudiqueAttractif Permet de voir son évolution sur ses différents parcours Permet de se comparer aux autres sur tous les segments Facile de créer ses propres segments Conclusion génial et il n’y a rien de comparable sur le marché;5
Niamor49;08/04/2018;N/A;Première utilisation le temps défile mais pas les kilomètres. En fin de courses tout a disparu plus rien.Courir 10km pour au final ne rien voir de son résultat. Je vais rester sur Nike Running.;1
Tartinettes;01/07/2018;N/A;Merci de me dire s’il existe une version gratuite ? Je vous remercie;4
alain BBB;16/08/2018;N/A;Très bien;5
bruno poix;17/02/2019;N/A;Impossible de ce connecter depuis ce matin !!!!!Est-il possible de faire le nécessaire Merci;5
Andre Couvert;11/05/2019;N/A;Très fonctionnel bravo 👍;5
mattmoro;26/05/2019;N/A;Depuis la dernière version;4
jlp63450;26/05/2019;N/A;Très bonne application. Par contre elle ne se lance plus sur Apple Watch série 2 depuis la dernière mise à jour.;4
Sgt tater;06/06/2019;N/A;J’étais jusque là super content de l’appli mais impossible de la lancer sur l’Apple watch (série 1) depuis quelques semaines...je vais sans doute devoir changer d’appli run info si rien n’est fait...dommageVotre mise à jour n’a rien changé l’appli reste inutilisable sur Apple Watch !;1
kolya++;28/08/2019;N/A;Bonne appli mais manque cruellement  version pour iPad et d’autres activités par défaut sur applewatch;3
Guile91b;19/09/2017;N/A;Le titre se suffit à lui-même;5
jeanluc;17/05/2018;N/A;Super application Manque juste le tapis de course en intérieur A moins que je l’ai pas trouvé;4
#Seb;15/08/2018;N/A;Contrairement à la liste des appareils compatibles l’iPad affiche la version iPhone. Soit mettez a jour votre liste d’appareils compatibles soit mettez a jour l’application pur une vraie compatibilité avec l’iPad.;1
Anne.B.;20/09/2018;N/A;Choquée de constater que toutes mes activités que j’avais définies comme accessibles uniquement à mes abonnés soient devenues depuis la dernière mise à jour de septembre accessibles à tout le monde. J’ai beau modifier les paramètres généraux elles restent publiques. Obligée de les rendre accessibles uniquement pour mes abonnés une par une. Très choquant !;1
wiliergtr2013;31/10/2018;N/A;Application dont moi et beaucoup de mes camarades cyclistes ne pourrions plus nous passer!Une réussite !Merci et continuez!!;5
TiTi du 13 elmonster;31/10/2018;N/A;Une belle application quand ont la respecte;5
Schnak57;07/11/2018;N/A;Bonne application cependant j’utilise une montre Garmin et mes activités telles que Musculation remontent dans Strava en tant qu’activité du soir (ou du matin...) il serait pas mal de revoir l’intégration des autres sports que vélo ou course;3
Mors...;30/01/2019;N/A;Je trouve cette application très bien réalisée....;5
yuit;06/02/2020;N/A;Super App ! Serait il possible d’intégrer l’activité natation sur l’app watch ? Merci.;5
Cendrine34;15/01/2020;N/A;Enfin une application sympa Même en étant gratuite bravo;5
Floubs;19/09/2017;N/A;Application impeccable utilisation quotidienne pour se challenger avec les copains le club.... sur les KOM 😛;5
Paul_85_vendee;15/02/2018;N/A;Application indispensable pour tout sportif (connecté) qui se respecte 😉;5
Elmifamiel;24/07/2018;N/A;Désormais si pause automatique la geolocalisation aussi se met en pause. L itinéraire n’est donc plus suivi ... !?;4
Amael.DH;25/07/2018;N/A;Lors du téléchargement d’une course à pied de l’Apple Watch vers l’iPhone le temps total est diminué de 2 à 3 minutes. La distance reste fidèle à la réalité. Incompréhensible. Si on supprime l’activité sur l’iPhone il est ensuite impossible de la synchroniser de nouveau.;1
Yan92130;16/08/2018;N/A;J’utilise l’application depuis de nombreuses années et j’en suis très satisfait mais depuis la dernière maj mon Apple Watch plante pendant mes courses : la Watch s’éteint complètement alors qu’il reste 50% de batterie. Un correctif svp 😀. Merci;1
Thom521;29/10/2018;N/A;Strava c’est la vie !;5
sokasy;11/11/2018;N/A;Je suis déçue de la nouvelle version. On ne voit plus la vitesse moyenne comme avant. Plus de bugs qu’avant;2
Jayzee37;16/12/2018;N/A;Bonjour avez vous des soucis pour partager vos sorties via Instagram depuis les dernières versions? Je n’y ai plus accès quand je sélectionne l’icône partager.;2
ML20;02/02/2020;N/A;Plusieurs courses de suite que les résultats consultés lors de la course et ceux enregistrés son radicalement différents: tronçons droits déviations détours imaginaires. Impossible de s’entraîner sérieusement avec des stats aussi peu fiables. C’est un scandale.;1
botnasha;28/11/2019;N/A;Application top AApplications top;5
Leogdd;07/02/2018;N/A;Je me suis fait arnaqué par cette application. Je l’ai simplement téléchargé pour effectuer un essai sans autoriser la souscription à un quelconque abonnement. Le mois suivant je reçois une facture de 799€ sans que je n’ai rien autorisé ni même reçu une quelconque notification préalable. Ca s’appelle du vol;1
Totopaca;10/03/2018;N/A;Superbe appli juste dommage que l’on ne puisse pas bloquer les commentaires;4
Crazyzou;13/04/2018;N/A;Oh non! J’ai quitté sans faire exprès l’application après 40km tout c’est effacé !;4
FD 58;12/06/2018;N/A;Super appli manque juste la dernière mise à jour avec tous les sports pour l'Apple watch;4
lburais;02/11/2018;N/A;Excellente application mais frustrant de ne pas avoir une version adaptée à l’iPad.;3
carobvs;10/01/2019;N/A;Bonjour je prends mon Apple Watch pour courir et je laisse le téléphone chez moi. Je sauvegarde ma course sur la montre mais les données ne vont pas sur mon téléphone comment faire ? Merci;1
ismael hajji;27/12/2019;N/A;Au top Simple pratique Possible d’y ajouter des commentaires Et des photos Permet de s’encourage entre groupe d’amis La vie privée est respectée Merci l’équipe Strava;5
Glaude22;28/08/2019;N/A;J’ai voulu voir ce que l’appli proposait.J’ai ensuite souhaité supprimer mon compte: impossible de trouver le process! Je trouve pas ça très honnête ce n’est pas très compliqué d’avoir un lien désinscription visible dans les paramètres dès le premier coup d’œil.Merci de me communiquer au plus vite comment supprimer mon compte et toutes les informations que j’ai pu communiquer;1
gillesll;04/07/2019;N/A;"tres bonna appli. visuellement tres agreable.seul soucis pour la course sur tapis (course en interieur) on ne peut pas corriger ""l'erreur"". comme il n'y a pas de lien entre le tapis et l'appli il y a une difference de distance systematique. on devrait pouvoir corriger ce delta. c'est un peu frustrant.";3
tom69000000;06/10/2019;N/A;Problème téléchargement activité Suunto depuis le mise à jour;2
Titilde44;30/04/2018;N/A;Dommage que l’équitation ne rentre pas dans le listing des sports car les stats sont les mêmes que pour la course à pied. J’espère que ce sera rajouté à la prochaine maj...;2
Ju0222;01/05/2018;N/A;Sur une course de 1h à velo sans arrêter le logiciel a comptabilisé de multiples arrêts et se remettait en marche après plus de 2 à 4 minutes après m'avoir indiqué que j'étais à l'arrêt. Vraiment pas fiable seulement 25 minutes de comptabilisée sur 1heure de course en plein Paris.;1
Patricccccccck;07/10/2018;N/A;Très conviviale et facile d’utilisation;5
lescomsrendentfou;25/10/2018;N/A;Bonjour depuis la maj d’aujourd’hui l’application n’arrive plus à démarrer sur la montre Apple Watch 2.;4
Fitz_29;30/05/2019;N/A;Depuis la mise à jour impossible s’ouvrir l’application sur l’applewatch série 1. Dommage....;3
Constdup;10/06/2019;N/A;Meilleure appli pour les amoureux du sport il y en a pour tous les goûts 👌🏼;5
plz94;01/09/2019;N/A;il est 15h00 heure française le 01/09 l’application bug;5
Gorb4tchev;18/10/2019;N/A;Bonne application mais qui prends la mauvaise direction (fin de Relive arrêt du support des ceintures cardios etc...);2
ptit baio;12/09/2019;N/A;Parfait pour initier comme pour sportif accompli;5
Charlybegood.;24/08/2019;N/A;Bonjour Il est dommage qu’il n’y ait que le vélo ou la course à pied comme activités principales. Pour toutes les autres il faut en permanence modifier. C’est un peu nul 👎🏻 Cordialement;3
toffix;30/09/2017;N/A;Depuis la dernière mise à jour plus de fréquence cardiaque???;4
FoürrierGaming;03/06/2018;N/A;Superbe application ! Belle palette de choix de sport un aspect communautaire excellent des KOM pour ce motiver d’aller à fond 😊 Pistes d’amélioration étant utilisateur d’iWatch Série 3 ma pulsation cardiaque n’est pas captée (bizarre vu que ça marche sur avec d’autre application). On ne peut pas lancer une séance de natation depuis l’iWatch dommage car cette série est étanche. Beau boulot 😊;4
cricriminou;14/11/2018;N/A;Ras que du bonheur;5
Jjteppe;05/12/2018;N/A;Bravo pour cette application;5
Gus1956;21/03/2019;N/A;Super appli qui nous donne l’occasion de suivre les amis à distance;5
Bégon;21/10/2019;N/A;Super appli que j’utilise depuis 2 ans avec l’abonnement SummitJ’ai une ceinture pour mesurer mon pouls pendant mes courses qui est synchronisée en Bluetooth Strava a envoyé un mail pour nous signaler que le Bluetooth et ant+ n’allait plus être intégrés dans leur application pour une raison plutôt obscureJe viens donc de résilier le renouvellement de mon abonnement et je ne suis pas le seul dans ce casEt je ne sais pas si je vais continuer à utiliser l’application même gratuite vu que je n’aurais plus mon effort cardio ...Grosse erreur de stratégie de leur part;1
ThomasDrt;04/10/2019;N/A;Impossible d’enregistrer ses entraînement via l’app Activité de l’iPhone pour ensuite les exporter sur Strava.;3
elielas;11/11/2019;N/A;Il faudrait voir les entraînements fractionnés;3
Benjamin.Morel;07/10/2019;N/A;"Bonjour j'ai installé Strava sur mon iphone XS à la fermeture et réouverture de l'application l'icone ""capteur externe"" dans les réglages de couse disparait ! je suis obligé de désinstaller et réinstaller à chaque fois l'application pour qu'il s'affiche de nouveau.";1
Johncof;08/12/2019;N/A;"De gros problèmes de synchronisation des activités sur Apple Watch  elle ne synchronise juste pas ... intérêt de l’appli dans ce cas là ——&gt; 0 Impossible d’avoir le d+ en temps réel sur la watch en mode vélo ou course / trail idem c’est un indispensable en théorie ...On s’endort sur ses acquis sur strava ... au boulot les gars ... Vous n’aurez pas toujours le monopole.....";2
Nelrod49;30/05/2018;N/A;Tous les sports de l’application (Piscine Yoga...) ne sont pas tous disponible sur l’Apple Watch et c’est dommage.;3
fredon sake 35;24/07/2018;N/A;Merci Jeff pour cette mise à jour! Strava c’est top pour le suivi de mes activités sportives!;5
Didhil;25/08/2018;N/A;Bonjour est il possible de penser à l activité VTT ? Vélo est trop large Sinon appli au top merci;4
spim60;26/08/2018;N/A;Fontionne 1 fois sur 2;3
Adrien2602;31/08/2018;N/A;Tout est dans le titre cette appli est genialissime et très bien faite !;5
Bookroo;27/02/2019;N/A;Je ne peux plus valider mon vélo lors de la synchronisation de l’activité.IPHONE 5S à jour.;2
gbrute;10/03/2019;N/A;Très bonne appli...;5
popobn;17/07/2019;N/A;Super à tous points de vue : un régal;5
jonathandu30;24/08/2019;N/A;Depuis la dernière MAJ impossible de lancer l’application. Bug au démarrage;4
pour avoir les points;29/09/2019;N/A;Rien a dire j’adore très pratique et simple d’utilisation.;5
la dub;20/09/2018;N/A;Application simple réactive et ludique. Je l’utilise pour connaître mes parcours et m’encourager dans la pratique du vélo;4
albeko;29/09/2018;N/A;😫😱 Apple Watch 4 sortie vendredi dernier ne fait plus le lien avec l’appli Strava sur iPhone !! En clair vous lancer Strava sur la série 4 Apple Watch et qd vous décidez de synchroniser on dit pb de flux ou alors  ça affiche 0 en temps alors que vous venez de faire 1 heure de natation. Au secours !! À qd la prise en compte de l’arrivée de la série 4 !!!;1
Kiki_et_Loulou;26/10/2018;N/A;Très bonne application mais depuis la mise à jour d’aujourd’hui l’app Apple Watch ne fonctionne plus.;4
rebeva91;18/02/2019;N/A;Depuis la dernière màj c’est la catastrophe. Vous testez jamais vos software avant de les mettre à disposition du public !? C’est quand même le principe de base de cette appli c’est vraiment dommage et peu pardonnable ce type d’erreur.;1
chrisurf666;21/02/2019;N/A;Comment peut-on on communiquer avec un abonné pour prévoir une sortie ?;3
jo13240;18/04/2019;N/A;Très satisfait;5
golum95;29/05/2019;N/A;J’utilise Strava avec Garmin et un transfert éronné vers Strava ne peut pas se modifier.;3
Moiiiiiiiiiiiikk;11/01/2020;N/A;Plus aucun segment apparaissent depuis la mise à jour;4
XLR...;16/07/2019;N/A;Plus le temps passe...plus l’Appli se dégrade...trop de stats inutile les kudos les trophées bref beaucoup de choses inutile...sans parler de données fantaisistes...Et la version payante a quoi sert‘ elle on se le demande...;2
hsbcic;15/12/2019;N/A;Je ne trouve pas la cadence de pédalage !!!Merci à vous JMW;4
la groul;24/02/2018;N/A;Plante depuis dernière mise à jour;3
kalawanee;11/10/2018;N/A;À quand une différenciation entre activité vélo et activité VTT;4
Ptit Thomy;17/10/2018;N/A;Ancien cycliste en division Nationale je l’utilisais tout les jours.Ancien client Premium Parfait avec Garmin Je viens d’acheter une Apple Watch Série 3 il faudrait modifier sur l’App pour mettre l’allure actuelle et la vitesse instantanée. Pas logique d’utiliser l’option vélo quand ont cours.Une fois cette modification faite pour Apple Watch l’application est parfaite;3
Pierre-V;10/01/2019;N/A;A quand la vitesse a choisir en KM/H pour courir !!!;1
Soc hockey;01/05/2019;N/A;App payante et peu performante. Je retourne chez les concurrents totalement gratuits et plus fiable et pas de faux gratuit ou tu es prélevé sans t’en rendre compte comme c’est le car avec cette app. Je suis déçu;1
Elkeyamalo;26/05/2019;N/A;Impossible de démarrer une course. Strava me demande d’activer l’actualisation en arrière plan hors dans mes réglages c’est activé c’est même grisé je ne peux donc pas y toucher. Application inutilisable pour moi. Je ne comprends pas...;1
Jé17;12/12/2019;N/A;Application intéressante et conviviale.;5
guainz;07/11/2019;N/A;Impossible de connecter un appareil bluetooth cardio en utilisant un smartphone 🥵;3
Petit Cœur;04/10/2019;N/A;Tres tres souvent l’application ne semble pas pouvoir se connecter au réseau (alors qu’il y en a plein et que les autres applis marchent nickel). C’est insupportable!!;1
Zamalerrr;26/12/2019;N/A;Très bonne application. Néanmoins elle ne propose pas l’option natation sur l’Apple Watch.;3
REIVAX95;17/01/2018;N/A;Très bonne appli pour suivre et partager avec des passionné de sports.;4
Lolo/;27/07/2018;N/A;Super appli mais....Il manque la natation pour le triathlon et le swimrun Vraiment dommage Pour le reste c’est très bien;3
Totophe;05/10/2018;N/A;Bonne application mais un problème : l’écran tactile de l’Apple watch ne permet plus de lancer ou arrêter le chrono dés qu’il pleut. Dommage qu’Apple n’autorise pas l’accès aux boutons mécaniques car pour lancer et arrêter un chronomètre on a pas fait mieux.;2
Remote asteroid;19/01/2019;N/A;Seulement 1 étoile car imposer l’allure en min/km pour le ski de fond c’est juste ridicule. Bientôt Strava nous imposera l’allure pour le vélo.Hey Strava go out put your skis on and ask users 😊. Nobody use pace for Nordic skiing.;1
k-ro29;10/02/2019;N/A;Je ne vois plus les activités de mes abonnements depuis la mise à jour d’hier !!!!;3
Berlingot69009;08/03/2019;N/A;On devient vite addict et  je râle parfois lorsque mon polar ne synchronise pas avec Strava;4
Thierry.t;16/05/2019;N/A;Seul défaut à mon goût c’est la pause automatique ..... 10s d’arrêt avant déclenchement !!! Quand elle se met en route !!!!;3
MilkyWay35;30/05/2019;N/A;Ne marche plus sur Apple Watch série 1Je vais devoir résilier mon abonnement Summit et passer à autre chose.;1
Birouvincent;26/01/2020;N/A;Impossible de prendre l’abonnement summit;3
Jean Flatre;20/10/2019;N/A;Fonction indispensable arrêtée par strava. On ira voir ailleurs;1
Allez l'ASM;12/11/2017;N/A;Dommage que l'app ne tienne pas compte des pauses en natation !!! Manque juste. Sinon génial 👍🏻;3
Elcascador73;28/11/2017;N/A;Application vraiment top  pour tous sportifs amateurs où professionnel.Je la conseille à tout mes amis sportifs 🏊🏻‍♂️🚴🏼‍♂️🏆;5
Jean Mousin;13/05/2018;N/A;À quand une distinction pour le VTT comme activité sportive en plus de cyclisme VAE et Handbike ????;3
L83@secur;25/06/2018;N/A;Quand allez vous intégrer les entraînements fractionnés sur l’application Strava Apple Watch ?;3
JoeBahr2;13/07/2018;N/A;Un must have pour tous les sportifs. Seul regret : pas de prise en charge d'un triathlon (3 activités séparés). Et pas encore de kitesurf !En dehors de ça. J'adore !!;2
Poulette 59;16/08/2018;N/A;Strava c’estS pour social T pour trailR pour Respect des perf de chacun et de la natureA pour Amour du sport des autres V pour victoire après un long périple c’est une victoire pour et contre soiA pour App simple et sympa;5
Kizul;27/08/2018;N/A;Je suis coursier à vélo cela me permet d'avoir le Tracer ainsi que ma VMA... J'adore;5
npu76;05/10/2019;N/A;Pourquoi relive ne fonctionne plus ?Existe il une autre app équivalente ?Est-il possible d’avoir le dénivelé pendant une activité ?;2
erwan;18/08/2019;N/A;Attention un mois gratuit puis 60€ par an. Même pas tester et appli effacée;1
Clear-Pix;01/02/2020;N/A;App Apple Watch largement perfectible et on parle même pas de l’iPad...Par contre c’est le réseau social le plus sain que je connaisse !;2
Gawell56;13/02/2018;N/A;Le principe de l’application est super mais lors d’un parcours vous vous trouvez harceler par des femmes de club X sans pouvoir les bannir ! Dommage;1
#navarrofitz;01/11/2018;N/A;Belle Application merci pour cette belle plateforme d’échanges sportifs;3
chicrane;21/12/2018;N/A;Indispensable pour mes sorties !!!;5
soleil34470;05/02/2019;N/A;Vraiment content dans l ensemble;5
Kevin trop bien j'adore;06/02/2019;N/A;Bonjour voilà j ai un problème avec strava je l avais installer pendant des années l application fonctionner parfaitement mais depuis aujourd'hui je n arrive plus à installé l application sur mon iPhone 4s il y a un message d erreur qui dit n est pas compatible avec c est iPhone je suis vraiment déçu aider moi;1
liguanefr;24/04/2019;N/A;J adore cette application elle compte tout les progrès les efforts je recommande fortement;5
2 REP;31/05/2019;N/A;Bonjour l’option prenium devrait être gratuite 😅 .;4
jeandé;11/09/2019;N/A;Pas mal la présentation et le graphisme. Mais je ne l’utiliserais pas comme elle ne donne même pas la vitesse instantanée !;1
scual 77;17/12/2019;N/A;C'est super comme appli  ça me motiv grave  merci;5
papiqure;11/07/2019;N/A;Avec Relive c’est top !!;5
Romsports;31/12/2017;N/A;L’appli est géniale en soi.. mais depuis quelques temps elle ne fait que planter sur Apple Watch. En tant que membre prenium je paie un abonnement à 7€ pour que l’application ne m’enregistre même pas 1 run sur 2... RAS LE BOL !!!!!;1
Marin2marseille;01/03/2018;N/A;La meilleure appli des coureurs cyclistes...;5
Murphy-II;10/06/2018;N/A;BonjourDepuis quelques temps maintenant l’appli ne détecte que peu voire plus de segment. Bug ou pas je ne sais pas mais je trouve que c’était une fonctionnalité très intéressante et utile à la motivation.En espérant avoir un retour sur ce pb.Merci d’avance;2
Éric du 02;12/12/2018;N/A;Très bon produit a recommander;5
laurentdu17;31/05/2019;N/A;Appli se met en pause a chaque fois que je lève le poignet en courant dommage car très bien faite Heureusement pas pris version payante iPhone 8 Apple Watch 3;1
montagnolais73;06/09/2019;N/A;N’oubliez surtout pas de vous de vous désinscrire de votre période d’essai sans quoi vous serez automatiquement prélevé de 60€ pour des fonctionnalités qui sont absolument les mêmes que les version gratuiteNul;1
Jarod10;28/11/2019;N/A;Ecouteur Bose soundtouch pulse plus reconnu pour suivre son rythme cardiaque alors que fonctionné très bien depuis 3 ans. Dommage je quitte strava pour Nike Run Club (NRC) tanpis.;1
Ludovic74;07/12/2019;N/A;J’ai supprimé la pause automatique mais soucis dans le temps. Ce matin je lance STRAVA dès que je pars et j’arrête lorsque j’arrive.... temps de course 1h02.... STRAVA indique bien le bon temps mais il télécharge la séance et boom le temps passe à 56 minutes !!!! Les stars sont donc faussées !;2
Leo3D;21/11/2019;N/A;Super appli. Mais pouvons nous avoir plus d’activités dans l’AppleWatch. Ex KiteSurf;4
niniland1;31/12/2019;N/A;J’utilise l’app pour mes marches. Mais j’ai pu constater lors de mes dernières marches que la distance était quasiment doublée ! Dans un premier temps ça fait du bien à l’ego mais la réalité est bien moins reluisante. Que se passe-t-il ?;1
Red Bull;14/02/2018;N/A;Impossible de faire fonctionner l’application depuis la dernière mise à jour......;2
olivanof;08/03/2018;N/A;Depuis début février plus aucune activités Alors que sur l’application Garmin elles y sont. Appareil edge 1030. Obligé de les mettre manuellement en GPX.;1
Scrat scrat;09/04/2018;N/A;Depuis la dernière mise à jour je ne peux plus partager sur Instagram !!!;3
Skyseb_s;31/05/2018;N/A;Impossible d’afficher les runs en provenance de la montre Samsung gear sport;2
Margotdussel;29/10/2018;N/A;L’application ne fonctionne plus...;4
Cilc;19/12/2018;N/A;"Don’t look any further dear friend avid athlete or casual Sunday rider. Strava is THE plateforme to use the community that support encourage and push you to get better. Bring in your club follow your friends challenge yourself on specific segments or beat your previous time; starve will be there for you every step of the way. Top notch tech team to help you if you need (1 instance in 6 years personally) and the greatest community of people fromAll walks of life eager to make the best of their workouts. Much love to you all!";5
jmbsport;21/12/2018;N/A;Trop bien;5
Kroostybat;17/02/2019;N/A;Depuis la mise à jour s’il y a 5 jours j’ai des pb de synchronisation entre GARMIN Connect et Strava. Une petite correction s’impose 😅;2
manupech;16/03/2019;N/A;😊;5
OB1_95;03/01/2020;N/A;Propriétaire d’une Apple Watch 5 impossible de synchroniser mon rythme cardiaque ! Pourtant tout est correctement synchronisé et toutes les autorisations validées. Ode pour mon épouse et d’autres amis eux aussi sur Apple Watch.;1
HAMIMI;31/01/2018;N/A;Je me suis inscrit le 30 janvier 2018 et je reçois 1 jour plus tard une invitation par un site de rencontre (Jessy kiss)Spécialisé sex!!! À la prochaine invitation l’appli direction poubelle.;1
Vivvo vv;08/06/2018;N/A;Il n’est pas possible de protéger son compte ni supprimer des kudos;1
pony2000;12/06/2018;N/A;BonjourComment afficher sur l’iwatch le taux de la FCM ? Merci;4
stef 79;05/12/2018;N/A;Application super pour le running mais depuis les dernières mises à jour on a une moins bonne visibilité sur les courbes de vitesses. L’échelle est beaucoup trop large. C’est bien dommage;2
dav11200;25/03/2019;N/A;Très bonne application;5
Jean-Pierre M1960;09/05/2019;N/A;Très très bonne application!👍;5
(Marco91);05/06/2019;N/A;Depuis la dernière mise à jour ne fonctionne plus avec Apple Watch 1.Vite une nouvelle mise à jour;2
isiatoon;12/01/2020;N/A;Abonnez-vous C’est combien;3
jobeaujeu;28/08/2019;N/A;Quand ça s’arrête pas tout seul en pleine session c’est sympa !!;3
maxime3500;16/07/2019;N/A;Ravi de l’application iOS 🙂Cependant je ne peux pas connaître ma cadence de pas avec mon Apple Watch ☹️;3
Vince@padbol;26/02/2018;N/A;J’ai installé la nlle version aujourd’hui et plus moyen d’ouvrir l’appli sur mon IPhone 7;1
AlizéeKatalÿah;27/02/2018;N/A;Depuis la dernière mise à jour je ne peux plus utiliser l’application et celle ci fais buger mon téléphone.;1
Sharki84;07/06/2018;N/A;Trés bonne application.Mais a quand la discipline moto enduro disponible?;4
Dinguedevelo;22/07/2018;N/A;Super appli gratuite que j’utilise à chacune de mes sorties;5
C.louis13;09/01/2019;N/A;Appli au Top ! Enregistrement de parcours...et partage de nos aventures sportives !;5
edouard_p-06;17/05/2019;N/A;"Depuis 2 semaines impossible d’enregistrer une course à pied sans que l’application s’arrête en plein milieu !!! ——&gt; devient complètement inutile ! A régler d’urgence ou on dira bonjour à la congruence (qui est nombreuse)";1
Olive124942;24/05/2019;N/A;Depuis la dernière update. Inutilisable;1
Pateline;05/06/2019;N/A;Problèmes de compatibilité avec les anciennes versions de Watch Os : j’abandonne cette app Je ne vais quand même pas changer mon Apple Watch juste pour Strava !;1
Will37400;02/11/2019;N/A;Toujours des problèmes de synchronisation Avec Apple Watch Ce matin petite sortie Cela indique sur la montre non synchronisé et quand je veux télécharger il n’y a rien 😤😤😤;3
antoineCOCF;18/06/2019;N/A;Mais STRAVA NIQUE BIEN TA MÈRE à mettre une moyenne plus basse que la réalité;5
Divados;13/02/2018;N/A;Super appli pour les sorties running ou vélo dommage que depuis quelques temps l’appli soit pollué par des demandes intempestives d’amis dont on ne sait d’où ils sortent surtout avec création d’équipes sexe !! Dommage je désinstalle;1
KrakUkas;17/02/2018;N/A;Excellente application;5
ComptePro;21/02/2018;N/A;Application impossible à ouvrir depuis la dernière mise à jour ! Et j’ai payé l’abonnement premium!!!;1
dams1102;25/07/2018;N/A;Bonjour ça fait 3 fois que j’essaye d’utiliser l’application pour courir mais problème car mes kilométrages sont pas bon . 3 kilomètres en 45 minutes. Et ça fait 3 fois que je desintalle l’application. J’aimerais avoir une solution. Merci;1
rorolesamourai;09/05/2019;N/A;Vraiment pas mal pour progresser en jouant avec les segments;5
Ajax2b;26/08/2019;N/A;Très bien;4
